,Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Track
756,0 days 00:43:16.795000,35,0 days 00:01:39.720000,19,,,0 days 00:00:25.194000,0 days 00:00:30.273000,0 days 00:00:44.253000,0 days 00:42:02.269000,0 days 00:42:32.542000,0 days 00:43:16.795000,108,281,290,308,FALSE,SOFT,18,TRUE,2,0 days 00:41:37.075000,Williams,SIR,1,TRUE,47:37.1,24.5,50.3,966.1,FALSE,43.5,114,1.8,10
757,0 days 00:44:56.321000,35,0 days 00:01:39.526000,20,,,0 days 00:00:25.371000,0 days 00:00:30.054000,0 days 00:00:44.101000,0 days 00:43:42.166000,0 days 00:44:12.220000,0 days 00:44:56.321000,,281,290,306,FALSE,SOFT,19,TRUE,2,0 days 00:43:16.795000,Williams,SIR,1,TRUE,49:16.8,24.9,48.9,966.1,FALSE,44.8,90,0.8,10
758,0 days 00:46:35.790000,35,0 days 00:01:39.469000,21,,,0 days 00:00:25.227000,0 days 00:00:30.221000,0 days 00:00:44.021000,0 days 00:45:21.548000,0 days 00:45:51.769000,0 days 00:46:35.790000,104,278,291,305,FALSE,SOFT,20,TRUE,2,0 days 00:44:56.321000,Williams,SIR,1,TRUE,50:56.3,25.2,48,966.1,FALSE,44.7,348,1.5,10
759,0 days 00:48:14.715000,35,0 days 00:01:38.925000,22,,,0 days 00:00:25.071000,0 days 00:00:29.992000,0 days 00:00:43.862000,0 days 00:47:00.861000,0 days 00:47:30.853000,0 days 00:48:14.715000,109,282,291,307,FALSE,SOFT,21,TRUE,2,0 days 00:46:35.790000,Williams,SIR,1,TRUE,52:35.8,25.1,48,966.1,FALSE,44.3,134,1.9,10
760,0 days 00:49:53.687000,35,0 days 00:01:38.972000,23,,,0 days 00:00:25.111000,0 days 00:00:30.027000,0 days 00:00:43.834000,0 days 00:48:39.826000,0 days 00:49:09.853000,0 days 00:49:53.687000,111,279,292,308,FALSE,SOFT,22,TRUE,2,0 days 00:48:14.715000,Williams,SIR,1,TRUE,54:14.7,25.6,45.8,966.2,FALSE,44.6,76,2.1,10
761,0 days 00:51:32.685000,35,0 days 00:01:38.998000,24,,,0 days 00:00:25.007000,0 days 00:00:30.008000,0 days 00:00:43.983000,0 days 00:50:18.694000,0 days 00:50:48.702000,0 days 00:51:32.685000,110,281,291,309,FALSE,SOFT,23,TRUE,2,0 days 00:49:53.687000,Williams,SIR,1,TRUE,55:53.7,24.9,47.8,966.1,FALSE,44.1,140,1.1,10
762,0 days 00:53:11.520000,35,0 days 00:01:38.835000,25,,,0 days 00:00:24.959000,0 days 00:00:29.899000,0 days 00:00:43.977000,0 days 00:51:57.644000,0 days 00:52:27.543000,0 days 00:53:11.520000,,281,291,310,FALSE,SOFT,24,TRUE,2,0 days 00:51:32.685000,Williams,SIR,1,TRUE,57:32.7,25.2,47.1,966,FALSE,44.2,116,1.3,10
763,0 days 00:54:50.232000,35,0 days 00:01:38.712000,26,,,0 days 00:00:24.927000,0 days 00:00:29.935000,0 days 00:00:43.850000,0 days 00:53:36.447000,0 days 00:54:06.382000,0 days 00:54:50.232000,112,281,292,309,FALSE,SOFT,25,TRUE,2,0 days 00:53:11.520000,Williams,SIR,1,TRUE,59:11.5,24.9,47.3,965.9,FALSE,43,126,2.6,10
764,0 days 00:56:28.922000,35,0 days 00:01:38.690000,27,,,0 days 00:00:24.882000,0 days 00:00:29.897000,0 days 00:00:43.911000,0 days 00:55:15.114000,0 days 00:55:45.011000,0 days 00:56:28.922000,109,282,292,308,FALSE,SOFT,26,TRUE,2,0 days 00:54:50.232000,Williams,SIR,1,TRUE,00:50.3,24.8,48.1,966.1,FALSE,43,95,1.6,10
765,0 days 00:58:07.610000,35,0 days 00:01:38.688000,28,,,0 days 00:00:24.875000,0 days 00:00:29.945000,0 days 00:00:43.868000,0 days 00:56:53.797000,0 days 00:57:23.742000,0 days 00:58:07.610000,112,281,292,309,FALSE,SOFT,27,TRUE,2,0 days 00:56:28.922000,Williams,SIR,1,TRUE,02:28.9,25,47.9,966.2,FALSE,43,119,1.9,10
