,Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Track
244,0 days 01:23:51.926000,11,0 days 00:01:50.746000,25,,,0 days 00:00:30.837000,0 days 00:00:50.512000,0 days 00:00:29.397000,0 days 01:22:32.017000,0 days 01:23:22.529000,0 days 01:23:51.926000,344,194,220,317,FALSE,MEDIUM,10,TRUE,2,0 days 01:22:01.180000,Racing Point,PER,1,TRUE,02:01.4,18,55.5,968.2,FALSE,30.7,234,1.7,5
245,0 days 01:25:41.335000,11,0 days 00:01:49.409000,26,,,0 days 00:00:30.777000,0 days 00:00:49.231000,0 days 00:00:29.401000,0 days 01:24:22.703000,0 days 01:25:11.934000,0 days 01:25:41.335000,346,197,220,319,FALSE,MEDIUM,11,TRUE,2,0 days 01:23:51.926000,Racing Point,PER,1,TRUE,03:52.1,18.2,55.2,968.3,FALSE,29.7,347,2.5,5
246,0 days 01:27:31.008000,11,0 days 00:01:49.673000,27,,,0 days 00:00:31.429000,0 days 00:00:48.835000,0 days 00:00:29.409000,0 days 01:26:12.764000,0 days 01:27:01.599000,0 days 01:27:31.008000,312,196,219,312,FALSE,MEDIUM,12,TRUE,2,0 days 01:25:41.335000,Racing Point,PER,1,TRUE,05:41.5,17.7,56.1,968.2,FALSE,28.8,350,2.5,5
247,0 days 01:29:20.762000,11,0 days 00:01:49.754000,28,,,0 days 00:00:31.414000,0 days 00:00:48.839000,0 days 00:00:29.501000,0 days 01:28:02.422000,0 days 01:28:51.261000,0 days 01:29:20.762000,315,196,220,313,FALSE,MEDIUM,13,TRUE,2,0 days 01:27:31.008000,Racing Point,PER,1,TRUE,07:31.2,17.4,57.3,968.2,FALSE,28.3,359,2,5
248,0 days 01:31:09.543000,11,0 days 00:01:48.781000,29,,,0 days 00:00:30.821000,0 days 00:00:48.374000,0 days 00:00:29.586000,0 days 01:29:51.583000,0 days 01:30:39.957000,0 days 01:31:09.543000,340,194,219,316,TRUE,MEDIUM,14,TRUE,2,0 days 01:29:20.762000,Racing Point,PER,1,TRUE,09:21.0,17.4,57.5,968.3,FALSE,28.3,0,2.6,5
249,0 days 01:32:59.263000,11,0 days 00:01:49.720000,30,,,0 days 00:00:31.543000,0 days 00:00:48.380000,0 days 00:00:29.797000,0 days 01:31:41.086000,0 days 01:32:29.466000,0 days 01:32:59.263000,307,189,219,310,FALSE,MEDIUM,15,TRUE,2,0 days 01:31:09.543000,Racing Point,PER,1,TRUE,11:09.8,17.5,57.6,968.3,FALSE,28.4,7,2.2,5
250,0 days 01:34:48.873000,11,0 days 00:01:49.610000,31,,,0 days 00:00:31.447000,0 days 00:00:48.491000,0 days 00:00:29.672000,0 days 01:33:30.710000,0 days 01:34:19.201000,0 days 01:34:48.873000,311,194,219,312,FALSE,MEDIUM,16,TRUE,2,0 days 01:32:59.263000,Racing Point,PER,1,TRUE,12:59.5,17.7,56.7,968.3,FALSE,29.4,14,2.6,5
251,0 days 01:36:38.502000,11,0 days 00:01:49.629000,32,,,0 days 00:00:31.387000,0 days 00:00:48.659000,0 days 00:00:29.583000,0 days 01:35:20.260000,0 days 01:36:08.919000,0 days 01:36:38.502000,,194,220,,FALSE,MEDIUM,17,TRUE,2,0 days 01:34:48.873000,Racing Point,PER,1,TRUE,14:49.1,17.4,57.2,968.3,FALSE,28.9,31,2.5,5
252,0 days 01:38:27.968000,11,0 days 00:01:49.466000,33,,,0 days 00:00:31.356000,0 days 00:00:48.577000,0 days 00:00:29.533000,0 days 01:37:09.858000,0 days 01:37:58.435000,0 days 01:38:27.968000,,195,220,,FALSE,MEDIUM,18,TRUE,2,0 days 01:36:38.502000,Racing Point,PER,1,TRUE,16:38.7,17.5,56.7,968.2,FALSE,28.2,2,3,5
253,0 days 01:40:17.525000,11,0 days 00:01:49.557000,34,,,0 days 00:00:31.445000,0 days 00:00:48.594000,0 days 00:00:29.518000,0 days 01:38:59.413000,0 days 01:39:48.007000,0 days 01:40:17.525000,310,197,220,310,FALSE,MEDIUM,19,TRUE,2,0 days 01:38:27.968000,Racing Point,PER,1,TRUE,18:28.2,17.6,57.1,968.2,FALSE,28.2,293,2.4,5
254,0 days 01:42:06.577000,11,0 days 00:01:49.052000,35,,,0 days 00:00:31.367000,0 days 00:00:48.301000,0 days 00:00:29.384000,0 days 01:40:48.892000,0 days 01:41:37.193000,0 days 01:42:06.577000,,194,221,312,FALSE,MEDIUM,20,TRUE,2,0 days 01:40:17.525000,Racing Point,PER,1,TRUE,20:17.7,17.7,55.9,968.2,FALSE,28.8,3,1.9,5
255,0 days 01:43:55.709000,11,0 days 00:01:49.132000,36,,,0 days 00:00:31.293000,0 days 00:00:48.425000,0 days 00:00:29.414000,0 days 01:42:37.870000,0 days 01:43:26.295000,0 days 01:43:55.709000,,196,221,313,FALSE,MEDIUM,21,TRUE,2,0 days 01:42:06.577000,Racing Point,PER,1,TRUE,22:06.8,17.5,55.6,968.2,FALSE,27.8,10,2.3,5
256,0 days 01:45:45.053000,11,0 days 00:01:49.344000,37,,,0 days 00:00:31.359000,0 days 00:00:48.452000,0 days 00:00:29.533000,0 days 01:44:27.068000,0 days 01:45:15.520000,0 days 01:45:45.053000,,193,220,311,FALSE,MEDIUM,22,TRUE,2,0 days 01:43:55.709000,Racing Point,PER,1,TRUE,23:55.9,17.3,54.8,968.3,FALSE,28.3,358,1.6,5
257,0 days 01:47:34.981000,11,0 days 00:01:49.928000,38,,,0 days 00:00:31.316000,0 days 00:00:48.546000,0 days 00:00:30.066000,0 days 01:46:16.369000,0 days 01:47:04.915000,0 days 01:47:34.981000,,194,219,310,FALSE,MEDIUM,23,TRUE,2,0 days 01:45:45.053000,Racing Point,PER,1,TRUE,25:45.3,17.6,54.4,968.3,FALSE,29.5,350,1.2,5
258,0 days 01:49:24.317000,11,0 days 00:01:49.336000,39,,,0 days 00:00:31.460000,0 days 00:00:48.296000,0 days 00:00:29.580000,0 days 01:48:06.441000,0 days 01:48:54.737000,0 days 01:49:24.317000,309,197,221,312,FALSE,MEDIUM,24,TRUE,2,0 days 01:47:34.981000,Racing Point,PER,1,TRUE,27:35.2,17.8,53.5,968.3,FALSE,29.5,12,2.4,5
259,0 days 01:51:13.752000,11,0 days 00:01:49.435000,40,,,0 days 00:00:31.308000,0 days 00:00:48.526000,0 days 00:00:29.601000,0 days 01:49:55.625000,0 days 01:50:44.151000,0 days 01:51:13.752000,,198,221,,FALSE,MEDIUM,25,TRUE,2,0 days 01:49:24.317000,Racing Point,PER,1,TRUE,29:24.5,17.9,53,968.3,FALSE,28.9,2,1.9,5
260,0 days 01:53:03.188000,11,0 days 00:01:49.436000,41,,,0 days 00:00:31.440000,0 days 00:00:48.383000,0 days 00:00:29.613000,0 days 01:51:45.192000,0 days 01:52:33.575000,0 days 01:53:03.188000,308,197,220,310,FALSE,MEDIUM,26,TRUE,2,0 days 01:51:13.752000,Racing Point,PER,1,TRUE,31:14.0,17.8,52.4,968.3,FALSE,28.8,2,1.8,5
261,0 days 01:54:52.671000,11,0 days 00:01:49.483000,42,,,0 days 00:00:31.379000,0 days 00:00:48.422000,0 days 00:00:29.682000,0 days 01:53:34.567000,0 days 01:54:22.989000,0 days 01:54:52.671000,310,197,220,311,FALSE,MEDIUM,27,TRUE,2,0 days 01:53:03.188000,Racing Point,PER,1,TRUE,33:03.4,17.8,52.8,968.4,FALSE,28.9,356,1.8,5
