,Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Track
832,0 days 01:40:10.034000,8,0 days 00:01:25.473000,45,,,0 days 00:00:28.199000,0 days 00:00:28.562000,0 days 00:00:28.712000,0 days 01:39:12.760000,0 days 01:39:41.322000,0 days 01:40:10.034000,,309,304,310,FALSE,SOFT,16,TRUE,3,0 days 01:38:44.561000,Haas F1 Team,GRO,1,TRUE,18:45.9,21.5,50.1,988.8,FALSE,31.2,206,1.8,13
833,0 days 01:41:35.237000,8,0 days 00:01:25.203000,46,,,0 days 00:00:28.193000,0 days 00:00:28.602000,0 days 00:00:28.408000,0 days 01:40:38.227000,0 days 01:41:06.829000,0 days 01:41:35.237000,308,311,305,313,FALSE,SOFT,17,TRUE,3,0 days 01:40:10.034000,Haas F1 Team,GRO,1,TRUE,20:11.4,21.6,49.8,988.8,FALSE,31.7,168,1.9,13
834,0 days 01:43:03.361000,8,0 days 00:01:28.124000,47,,,0 days 00:00:30.374000,0 days 00:00:29.138000,0 days 00:00:28.612000,0 days 01:42:05.611000,0 days 01:42:34.749000,0 days 01:43:03.361000,318,320,308,183,FALSE,SOFT,18,TRUE,3,0 days 01:41:35.237000,Haas F1 Team,GRO,1,TRUE,21:36.6,22,48.8,988.9,FALSE,32.9,175,1.6,13
835,0 days 01:44:28.791000,8,0 days 00:01:25.430000,48,,,0 days 00:00:28.044000,0 days 00:00:28.688000,0 days 00:00:28.698000,0 days 01:43:31.405000,0 days 01:44:00.093000,0 days 01:44:28.791000,314,318,307,321,FALSE,SOFT,19,TRUE,3,0 days 01:43:03.361000,Haas F1 Team,GRO,1,TRUE,23:04.7,22.1,48.3,988.8,FALSE,33.3,209,1.3,13
836,0 days 01:45:53.936000,8,0 days 00:01:25.145000,49,,,0 days 00:00:27.909000,0 days 00:00:28.583000,0 days 00:00:28.653000,0 days 01:44:56.700000,0 days 01:45:25.283000,0 days 01:45:53.936000,313,315,305,318,FALSE,SOFT,20,TRUE,3,0 days 01:44:28.791000,Haas F1 Team,GRO,1,TRUE,24:30.1,22.1,48.4,988.8,FALSE,33.6,215,2.1,13
837,0 days 01:47:19.450000,8,0 days 00:01:25.514000,50,,,0 days 00:00:28.177000,0 days 00:00:28.638000,0 days 00:00:28.699000,0 days 01:46:22.113000,0 days 01:46:50.751000,0 days 01:47:19.450000,309,315,305,317,FALSE,SOFT,21,TRUE,3,0 days 01:45:53.936000,Haas F1 Team,GRO,1,TRUE,25:55.3,22,48.6,988.8,FALSE,33.3,216,2.3,13
838,0 days 01:48:45.281000,8,0 days 00:01:25.831000,51,,,0 days 00:00:28.197000,0 days 00:00:28.736000,0 days 00:00:28.898000,0 days 01:47:47.647000,0 days 01:48:16.383000,0 days 01:48:45.281000,311,316,304,315,FALSE,SOFT,22,TRUE,3,0 days 01:47:19.450000,Haas F1 Team,GRO,1,TRUE,27:20.8,22,48.8,988.7,FALSE,32.8,210,2.6,13
839,0 days 01:50:11.801000,8,0 days 00:01:26.520000,52,,,0 days 00:00:28.202000,0 days 00:00:29.036000,0 days 00:00:29.282000,0 days 01:49:13.483000,0 days 01:49:42.519000,0 days 01:50:11.801000,310,312,304,314,FALSE,SOFT,23,TRUE,3,0 days 01:48:45.281000,Haas F1 Team,GRO,1,TRUE,28:46.6,21.9,49.3,988.7,FALSE,32,197,2.3,13
840,0 days 00:34:54.951000,88,,1,0 days 00:00:02.756000,,,0 days 00:00:31.459000,0 days 00:00:30.229000,,0 days 00:34:25.102000,0 days 00:34:55.163000,325,328,303,250,FALSE,MEDIUM,1,TRUE,1,0 days 00:33:20.098000,Williams,KUB,2,FALSE,13:21.4,20.2,55.1,989.4,FALSE,32.5,201,0.9,13
841,0 days 00:36:23.752000,88,0 days 00:01:28.801000,2,,,0 days 00:00:28.812000,0 days 00:00:30.697000,0 days 00:00:29.292000,0 days 00:35:23.763000,0 days 00:35:54.460000,0 days 00:36:23.752000,321,308,302,333,FALSE,MEDIUM,2,TRUE,1,0 days 00:34:54.951000,Williams,KUB,1,TRUE,14:56.3,20.4,54.3,989.4,FALSE,32.3,198,2.2,13
