,Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Track
622,0 days 01:14:19.058000,27,0 days 00:01:44.484000,23,,,0 days 00:00:18.205000,0 days 00:00:43.680000,0 days 00:00:42.599000,0 days 01:12:52.779000,0 days 01:13:36.459000,0 days 01:14:19.058000,,292,215,322,FALSE,MEDIUM,5,TRUE,2,0 days 01:12:34.574000,Renault,HUL,1,TRUE,52:34.8,25.7,66.1,1015.5,FALSE,28.8,193,0.7,21
623,0 days 01:16:03.301000,27,0 days 00:01:44.243000,24,,,0 days 00:00:18.144000,0 days 00:00:43.809000,0 days 00:00:42.290000,0 days 01:14:37.202000,0 days 01:15:21.011000,0 days 01:16:03.301000,279,270,215,319,FALSE,MEDIUM,6,TRUE,2,0 days 01:14:19.058000,Renault,HUL,1,TRUE,54:19.3,25.7,66.4,1015.4,FALSE,28.6,248,1.1,21
624,0 days 01:17:47.904000,27,0 days 00:01:44.603000,25,,,0 days 00:00:18.109000,0 days 00:00:43.599000,0 days 00:00:42.895000,0 days 01:16:21.410000,0 days 01:17:05.009000,0 days 01:17:47.904000,,281,216,322,FALSE,MEDIUM,7,TRUE,2,0 days 01:16:03.301000,Renault,HUL,1,TRUE,56:03.5,25.8,65.9,1015.5,FALSE,28.8,266,1,21
625,0 days 01:19:32.704000,27,0 days 00:01:44.800000,26,,,0 days 00:00:18.472000,0 days 00:00:44.073000,0 days 00:00:42.255000,0 days 01:18:06.376000,0 days 01:18:50.449000,0 days 01:19:32.704000,276,286,216,302,FALSE,MEDIUM,8,TRUE,2,0 days 01:17:47.904000,Renault,HUL,1,TRUE,57:48.1,25.7,65.6,1015.4,FALSE,28.4,232,1.4,21
626,0 days 01:21:17.084000,27,0 days 00:01:44.380000,27,,,0 days 00:00:18.508000,0 days 00:00:43.987000,0 days 00:00:41.885000,0 days 01:19:51.212000,0 days 01:20:35.199000,0 days 01:21:17.084000,278,304,214,,FALSE,MEDIUM,9,TRUE,2,0 days 01:19:32.704000,Renault,HUL,1,TRUE,59:32.9,25.7,65.7,1015.5,FALSE,28.6,230,1.2,21
627,0 days 01:23:01.484000,27,0 days 00:01:44.400000,28,,,0 days 00:00:18.240000,0 days 00:00:44.146000,0 days 00:00:42.014000,0 days 01:21:35.324000,0 days 01:22:19.470000,0 days 01:23:01.484000,276,295,215,300,FALSE,MEDIUM,10,TRUE,2,0 days 01:21:17.084000,Renault,HUL,1,TRUE,01:17.3,25.7,65.9,1015.5,FALSE,28.5,250,1.4,21
628,0 days 01:24:45.801000,27,0 days 00:01:44.317000,29,,,0 days 00:00:18.131000,0 days 00:00:43.921000,0 days 00:00:42.265000,0 days 01:23:19.615000,0 days 01:24:03.536000,0 days 01:24:45.801000,278,296,216,302,FALSE,MEDIUM,11,TRUE,2,0 days 01:23:01.484000,Renault,HUL,1,TRUE,03:01.7,25.7,65.9,1015.5,FALSE,28.4,242,1.3,21
629,0 days 01:26:30.125000,27,0 days 00:01:44.324000,30,,,0 days 00:00:18.197000,0 days 00:00:44.184000,0 days 00:00:41.943000,0 days 01:25:03.998000,0 days 01:25:48.182000,0 days 01:26:30.125000,277,297,214,303,FALSE,MEDIUM,12,TRUE,2,0 days 01:24:45.801000,Renault,HUL,1,TRUE,04:46.0,25.6,66.3,1015.5,FALSE,28.4,256,1.2,21
630,0 days 01:28:14.483000,27,0 days 00:01:44.358000,31,,,0 days 00:00:18.258000,0 days 00:00:43.964000,0 days 00:00:42.136000,0 days 01:26:48.383000,0 days 01:27:32.347000,0 days 01:28:14.483000,280,286,215,302,FALSE,MEDIUM,13,TRUE,2,0 days 01:26:30.125000,Renault,HUL,1,TRUE,06:30.3,25.6,66.3,1015.5,FALSE,28.2,254,1.4,21
631,0 days 01:29:59.010000,27,0 days 00:01:44.527000,32,,,0 days 00:00:18.246000,0 days 00:00:43.889000,0 days 00:00:42.392000,0 days 01:28:32.729000,0 days 01:29:16.618000,0 days 01:29:59.010000,279,290,215,303,FALSE,MEDIUM,14,TRUE,2,0 days 01:28:14.483000,Renault,HUL,1,TRUE,08:14.7,25.6,66.4,1015.6,FALSE,28.2,240,1.2,21
